	Song	Genre	Spotify_ID
20553	Peter Tosh - Mystery Babylon (Previously Unreleased Version Of Babylon Queendom)	reggae	5L3Xsu9mgIhcTn86T5Nui0
20554	Peter Tosh - Stepping Razor	reggae	5PxJMuvCFAEbAGaG0J4mLr
20555	Richie Spice - Baby Face	reggae	6U2GUgQbuE71MHVSpdyf4K
20556	Richie Spice - Earth A Run Red	reggae	0MYZaB4hSiHVdHuUf4F6nQ
20557	Richie Spice - Uptown Girl	reggae	5Dm1INp3lmnsCPg5DAULZ6
20558	Ronnie Davis - Kaya	reggae	4qQIogchZwdyM5WqlQoY2N
20559	Ruddy Thomas - Iron Lion Zion	reggae	
20560	Sambo Jim - Nattydread	reggae	
20561	Screw Driver - It*S Everywhere	reggae	
20562	Sizzla - Make Me Yours	reggae	2qyhp3nE771R56CnOrknI7
20563	Sizzla - Woman I Need You	reggae	0Fzuhc7Lfyi4W66unSNtMb
20564	Slightly Stoopid - Babylon Is Falling	reggae	3mRWXjgHmDJTrGDaZhGkCM
20565	Slightly Stoopid - Hold On To The One	reggae	3TLHBT1t1oU5hRZUcRe3d4
20566	Slightly Stoopid - Older	reggae	4pBAxbmWVqWl0HJnOSJjvH
20567	Slightly Stoopid - Wiseman (Live 2004)	reggae	
20568	Slim Smith - Grow Closer Together	reggae	
20569	Soldiers Of Jah Army - 911	reggae	
20570	Soldiers Of Jah Army - Did You Ever	reggae	
20571	Soldiers Of Jah Army - Jah Atmosphere	reggae	
20572	Soldiers Of Jah Army - Non Partial Non Political	reggae	
20573	Steel Pulse - Blues Dance Raid	reggae	4elJh9DUanyNsU3NALI19N
20574	Steel Pulse - Brown Eyed Girl	reggae	5o1qQWshWORXzYWCFCCjzX
20575	Steel Pulse - Find It Quick	reggae	7a10uCHf3hiUDVOjceG1V8
20576	Steel Pulse - Leggo Beast	reggae	5WrR7WvDf3Z7TFvOD34qgz
20577	Steel Pulse - Man No Sober	reggae	44cwsD9eJj1kuSCTN808BT
20578	"Steel Pulse - Ravers (12"" Version)"	reggae	6rmVTVMUiZfULS51lpzhDr
20579	Steel Pulse - Ravers	reggae	2eGREK0WjMkZwTJub3Q1YU
20580	Steel Pulse - Rollerskates (Dub)	reggae	
20581	Steel Pulse - Rollerskates	reggae	6hoSLTiYAS4nPNs7eZUoDN
20582	Steel Pulse - Steppin' Out	reggae	7cxJUcO4HTrJ2jniaKOAaw
20583	Steel Pulse - Wild Goose Chase	reggae	0wqEjeBH97VfKHborK6h0P
20584	Sugar Minott - Give Thanks And Praise	reggae	6MJsuQsQRWb6p2bbTh5Mec
20585	Sugar Minott - Good Thing Going	reggae	4MM4UlT0j7MePs9bMoi34N
20586	Sugar Minott - Harbour Shark	reggae	51m3bq5SHdcRXfLq82XMDy
20587	Sugar Minott - Oh Mr. D.C.	reggae	
20588	Taj Mahal - Johnny Too Bad	reggae	2IzMlIwhoCWV3E3JrF9gq1
20589	Tarrus Riley - Stay With You	reggae	18KzwTjTnbBaspORB0tpzM
20590	The Gladiators - My Thoughts	reggae	0nTlrK9vC7Ti3o7vOKy4mS
20591	The Heptones - Suspicious Minds	reggae	3Y9yW2oldAhfkTyZTvf5or
20592	The Melodians - My Love, My Life	reggae	
20593	The Melodians - Rivers Of Babylon	reggae	3Q6QQMARzPG55AeV62WQ6S
20594	The Mighty Diamonds - Black Brother	reggae	
20595	The Mighty Diamonds - Tell Me What's Wrong	reggae	
20596	The Sensations - Those Guys	reggae	1SuHnxvphlQrXCvAbbgXMj
20597	Third World - Fade Away	reggae	6F3XD8L7ZrIVU9cuDmde2H
20598	Tomorrow's Children - In The Summertime	reggae	5O67yzvD9hlzYhgTzmSAWs
20599	Tony Tribe - Red Red Wine	reggae	009txGeTMDrx07Qwsqua7R
20600	Toots & The Maytals - Still Is Still Moving To Me (feat. Willie Nelson)	reggae	
20601	Toots & The Maytals - Time Tough	reggae	0GX3igA23J42onO5WEWFMk
20602	Typical Hawaiians - Love One Another	reggae	77zobPTYrs2EhPkr7LINi7
20603	Typical Hawaiians - Stop The Friction	reggae	7K4QMY2f912ksNPOqRU9W2
20604	UB40 - Cherry Oh Baby	reggae	1HjENSMpxb14fBU27GrAKu
20605	UB40 - Here I Am	reggae	6YR2MkzMhojHBmW1TbXtZO
20606	UB40 - I Can't Help Falling In Love With You (Live)	reggae	3yQIQh9gTtgFO4acRQpA4i
20607	UB40 - Sweet Sensation	reggae	18rJgmnFkXaOx41ZeBIwi1
20608	Wailing Souls - Diamonds & Pearls	reggae	5eJrswRpRtdcvHvsMjRQkQ
20609	Wailing Souls - Firehouse Rock	reggae	2aEo5sPcclxVbA2vXFBi9M
20610	Wailing Souls - Ghetto Of Kingston Town	reggae	7MFgnp1EN1wgMDmFC3zX6b
20611	Wailing Souls - Infidels	reggae	3VwCG9xDptNij476sqbDV0
20612	Wailing Souls - Kingdom Rise Kingdom Fall	reggae	1GxBDe7Dx8as0mYZqrTjhb
20613	Wailing Souls - See Baba Joe	reggae	2RSdAAT2ea6VHrwvWfem81
20614	Warrior King - Hold The Faith	reggae	06Jgs0LKy7OS5LWTgqq69x
20615	Ziggy Marley - Be Free	reggae	3vy5jXe8jnAoZkL5PBI3uF
20616	Ziggy Marley - Drive	reggae	6ptfNkoZ1l6uxR2iEnsW2a
20617	Ziggy Marley - Friend	reggae	3fQFAdRBivGtGpF4uyX46A
20618	Julieta Venegas - Eres Para Mi	reggaeton	4m3vLNZkFAjm30XxPXf7E3
20619	Alexis & Fido - 5 Letras	reggaeton	0tDSgSmZsbxCkdkfUPjg59
20620	Alexis & Fido - Eso Ehh	reggaeton	7uCZiUZqnKSGBnr3YZTcxA
20621	Alexis & Fido - Me Quiere Besar	reggaeton	62N7RkB1weggv5VHqgYOsb
20622	Alexis & Fido - Soy Iqual Que Tu	reggaeton	
20623	Alexis & Fido - Tiburon	reggaeton	7xzcR7ChznJF5KgDS7exYA
20624	Angel & Khriz - Ven Bailalo	reggaeton	5nZYc9ZDMhlXv6iWahZTU8
20625	Aventura - Beso	reggaeton	1SaEt8dwTuLDzenUu5BqI6
20626	Aventura - Ella Y Yo	reggaeton	6G4U9avyBNEfP0fAIduev3
20627	Aventura - Infieles	reggaeton	0HDHY6RSHHG2ZTE0cMT4GJ
20628	Aventura - Obsecion	reggaeton	0aw7V7sDlK1CQXMIeUhIX4
20629	Aventura - Un Beso	reggaeton	1SaEt8dwTuLDzenUu5BqI6
20630	Calle 13 - Atrte Te Te	reggaeton	
20631	Casa De Leones - No Te Veo	reggaeton	40EDOraCqoiMf14TzODihf
20632	Daddy Yankee & Deevani - Mirame	reggaeton	4oj2aCVZsqP2yw0xF8ibh2
20633	Daddy Yankee - Cuentame	reggaeton	0PvhZxSSaVjmGBgtj2RtqL
20634	Daddy Yankee - Gasolina	reggaeton	6jEZLz3YpnEBRpVkv35AmP
20635	Daddy Yankee - Machucando	reggaeton	3FWAWggrMlMaSuBrf5cgKP
20636	Daddy Yankee - Rompe	reggaeton	2u6MPyvcmpo7kNwIzGtbmm
20637	Don Omar - Angelito Vuela	reggaeton	
20638	Don Omar - Bailando Sola	reggaeton	6kLqhRVxHP27rd51kt4Fwk
20639	Don Omar - Quien La Vio Llorar	reggaeton	63sK5jte57BQrDWhPB9ZoF
20640	Don Omar - Salio El Sol	reggaeton	48NXpYRuvv9izul4oXhqS9
20641	Enur - Calabria 2007 (MIMS Remix)	reggaeton	
20642	Flex - Te Quiero	reggaeton	1Z4IqxukC6Yuer0nK7rC2R
20643	God-Des - Debate	reggaeton	0mtsBrQX7ISJGO6eEkryzO
20644	Hector 'El Father' - Noche De Travesura	reggaeton	1DdrejuwM8C3ExsXaPAgF8
20645	Hector 'El Father' - Sola	reggaeton	2sGmT34Yii7lrcrtxC4Pkt
20646	Hector 'El Father' - Telefono	reggaeton	614NVFo5csQqRnryl4jXs2
20647	Ivy Queen - La Mala	reggaeton	69v9roTy1QlueZOwjLH1rV
20648	Ivy Queen - Te He Querido, Te He Llorado	reggaeton	1NrKLroOjLcSXtlq8twPrc
20649	Jowell & Randy - No Te Veo	reggaeton	
20650	La Factoria - Perdoname	reggaeton	0I0o9LdUckzfXcxjWy1vlo
20651	Lloyd Charmers - Sweet Harmony	reggaeton	
20652	Los Bandoleros - Bandoleros	reggaeton	6uJS8JuWUatfSKxJzuwHrK
20653	Master Joe & O.G. Black - Mil Amores	reggaeton	
20654	N.O.R.E. - Oye Mi Canto	reggaeton	3J6vrRMz6EfwH2sgYiyNhc
20655	Nina Sky - Move Ya Body	reggaeton	2ndnVdR8si7CW9T8vJRHyW
20656	Notch & Voltio - Chevere	reggaeton	
20657	Pitbull - Ay Chico	reggaeton	3b2Dm0jdnbiD29SLROeLkU
20658	Pitbull - The Anthem	reggaeton	2cZ5ACJfBj2uAXARdHpjAW
20659	R.K.M. & Ken-Y - Dame Lo Que Quiero	reggaeton	71sr98qRCe9ppXFv2QCQr1
20660	R.K.M. & Ken-Y - Down	reggaeton	0t0WIrjRcvgBAwLlby2gsZ
20661	R.K.M. & Ken-Y - Hoy Te Vi	reggaeton	52PfYWP09MNyiLS35kYqeu
20662	R.K.M. & Ken-Y - Igual Que Ayer	reggaeton	2WHctubxf8LzrGr62cLz3d
20663	R.K.M. & Ken-Y - Me Matas	reggaeton	5mVcyopMGY8dSpN1ZyaBUD
20664	R.K.M. & Ken-Y - Te Vas	reggaeton	3z9sSDWPvMJEnaV2m88JQ7
20665	R.K.M. & Ken-Y - Tu No Estas	reggaeton	0XiTPIQZ1Tb7zCS4XbJAZT
20666	Sintesis - Si Yo Fuera	reggaeton	7BRq7ltOc2fcMZbKSF6utT
20667	Tego Calderon - Quiereme Como Soy	reggaeton	6oPHKkyeWE77P2L9Ahhbg0
20668	Tito - Caile	reggaeton	7gsnOUqQD5rm2QhsnbTEpy
20669	Tito El Bambino - Mi Chica Rebelde	reggaeton	2bIq2aHxboMFRUVILigP24
20670	Tito El Bambino - Te Extrano	reggaeton	3rWcv4KZmSllYe8zLUk1XR
20671	Tito Puente - Salsumba	reggaeton	4Oz8MNQX1k1tTLRNjl8uR1
20672	Tony Dize - Permitame	reggaeton	0X5jHsNHshuHNfAWs1sxQ5
20673	Trebol Clan, Hector & Joan - Gata Fiera	reggaeton	
20674	Unknown - Llame Pa' Verte	reggaeton	
20675	Wisin & Yandel - Delirando	reggaeton	
20676	Wisin & Yandel - Llame Pa' Verte	reggaeton	2NE1CYZLO83qzBccFbbRNV
20677	Wisin & Yandel - Mayor Que Yo, Pt. 2	reggaeton	2lH7zn3AlVvmsm5eiPzcAO
20678	Wisin & Yandel - Nadie Como Tu (With Don Omar)	reggaeton	
20679	Wisin & Yandel - Pam Pam	reggaeton	4fES83ytVwWFga50rxqSkb
20680	Wisin & Yandel - Pegao	reggaeton	0Gsh7hz2WuKznJsRzAVi1r
20681	Wisin & Yandel - Rakata	reggaeton	1kQqiC1rS1FiuVpeBKN0QN
20682	Wisin & Yandel - Sexy Movimiento	reggaeton	1Kgyx7NLtzsa3gWV1efGHu
20683	Wisin - Tu Cuerpo Me Llama	reggaeton	2IggsLAwzKzvRC16iE0VdR
20684	Yandel - Te Suelto El Pelo	reggaeton	0Gh6QG4Z1pSvIo7btP1Ux4
20685	Zion & Lennox - Yo Voy A Llegar	reggaeton	2O6itYLJEP4apsiIkm7CWa
20686	Zion - Fantasma	reggaeton	0qtmSv1LAqAD63ApakCUuz
20687	Zion - Zun Da Da	reggaeton	6DxS2ZRl8G3EagHkovYXA2
20688	Zion Y Lennox - Bandida (Remix)	reggaeton	0s9JIzUXQjuJH3GtP0eWyR
20689	Zion Y Lennox - Cuanto Tengo Que Esperar	reggaeton	
20690	Zion Y Lennox - Te Hago El Amor	reggaeton	21NQMdXxiobkDmP6BdvPWy
20691	Zion Y Lennox - Yo Voy (feat. Daddy Yankee)	reggaeton	5gflgO9EPbIBf16n5TKnQS
20692	Veruca Salt - Volcano Girls	rock	3cMliO9emUSa4d1Ap2MbfW
20693	Stiff Little Fingers - Roots, Radics, Rockers And Reggae [Live]	rock	6eFeAgY8Nh443RWvnN6TgV
20694	American Princes - Simple Life	rock	0T8TODYJw1jNsIUIWfm1Ep
20695	Bacon Ray - Don't You Go Changing Gristle	rock	
20696	Bauhaus - God In An Alcove	rock	7e6vRA6O3jIFT0xIqA55oR
20697	Bauhaus - Stigmata Martyr (Live)	rock	0H6Tf0W5JqVupLCoBnr50M
20698	Beck - Black Tambourine	rock	6Ssx7q2PcTkyUKmPajkls3
20699	Black Sabbath - You Won't Change Me	rock	0C5BIoHE7IChYOGg8RA2j2
20700	Bongos Ikwue & The Goovies - You've Gotta Help Yourself	rock	
20701	Buzzkill - Better This Way	rock	3PkR7e8lNbI9Bm1EOlNDFZ
20702	Chavez - Relaxed Fit	rock	5UeBr7K82KvVPF3Pvd0zEA
20703	Compulsion - Rapejacket	rock	41kk9GWuSQPXDkOOQQIsy5
20704	Des Ark - No More Fighting Cats, OK?	rock	3PF4nXJ8Xmp0vqArvaz4Ho
20705	Diagram Brothers - Put It In A Bigger Box	rock	2tGoenXszP8OpSRz3MLQpx
20706	Dinosaur Jr. - Pointless	rock	0EbrfLkomxZF8J3ZcqEhSC
20707	Dinosaur Jr. - What If I Knew	rock	3MxpIZkGtnJYiDlV7ocC2S
20708	Dog Faced Hermans - Keep Your Laws?Off My Body	rock	
20709	Dog Faced Hermans - Love Split With Blood	rock	0xowLmX2ECV1Y0AefgunA6
20710	EMF - Perfect Day	rock	1Gq3x6Lzs8KFOg4ga9mzWm
20711	Franz Ferdinand - Outsiders	rock	51BWEWSAesKDj8RUyHTu6Q
20712	Fugazi - Reprovisional	rock	0bSytzuD7KEM32jzdusmTF
20713	Fugazi - Target	rock	2Vh6aDHZRLagPN7sSz1ejH
20714	Gang Of Four - I Love A Man In A Uniform (Steve Sinclair?Hugo Burnham Remix)	rock	
20715	Group Sounds - It's All Over	rock	0pxrNyMaOgATZfdaYaf1HK
20716	Hot Snakes - This Mystic Decade (Peel Session)	rock	0pN1t4YXV4yZC5WAYfGkw3
20717	Iggy & The Stooges - I'm Sick Of You	rock	3uUkXb97TvEofX3uxRWOv3
20718	Iggy & The Stooges - Search And Destroy	rock	00sydAz6PeOxYzwG1dRIPi
20719	Iggy Pop - I'm Sick Of You	rock	3uUkXb97TvEofX3uxRWOv3
20720	Infadels - Topboy	rock	3oXhGQyRww1Q43W2gtf0Tr
20721	Joy Division - Exercise One	rock	2JmQy2RjjmdnXASzc1rWR0
20722	Joy Division - Passover (Live)	rock	48NLsNOGOQbKEWxFXcihUM
20723	Joy Division - Shadowplay	rock	79CfK2gMGf0svanec6LJOj
20724	Love Is Chemicals - Roads Lead Underground	rock	
20725	Magik Markers - Body Rot	rock	5IrmnLG5VDlagso4ugdOlL
20726	Modern English - Life In The Gladhouse	rock	1JxGFO8mxFiOXgE6KGoCJx
20727	Neighb'rhood Childr'n - Feeling Zero (Alternate Version)	rock	
20728	New Order - 60 Miles An Hour	rock	2o2636It7Or7x075FYC4cZ
20729	New Order - ICB	rock	6CC7pFl61V1QRTLf4tgyUj
20730	New Order - Primitive Notion	rock	4uW7vYLrpjGWSKwL6NpNP1
20731	Nirvana - Turnaround	rock	7zMAm9ebhkMQuGrYm8FcPt
20732	Pansy Division - Total Entertainment	rock	7eBJUVBZmlXunnx38hxOQm
20733	Park Avenue Playground - The Trip	rock	6eMByGmWniqcc1Dt5o0N23
20734	Passion - No One Like You ? David Crowder Band	rock	2ngFDvdvpONa0z4utivTpe
20735	Pavement - Baptist Blacktick	rock	5oeIyaDCIJH6yyb26j1aqm
20736	Phantom Planet - Badd Business	rock	2NNy5m6lzX77KtycUFpOp9
20737	Richard Hell & The Voidoids - Love Comes In Spurts	rock	
20738	Richard Hell - Time	rock	2prZc73guYkxuclaQ76sQR
20739	Ride - Drive Blind	rock	5Sg1W0xLdgaLP0OLJIApHJ
20740	Scratch Acid - Greatest Gift	rock	4tuaP1HtdTUmQI0dCyH37E
20741	Siouxsie And The Banshees - Paradise Place (Live)	rock	62d5miEG7X16Tc9OD8poFG
20742	Sky Saxon - Love Dog	rock	1VihEret5mRWK3xlsdRrGk
20743	Snuff - Horse & Cart	rock	
20744	Social Distortion - Cold Feelings	rock	2VKhgYetfLw86H0kAs1hrg
20745	Spacemen 3 - Take Me To The Other Side	rock	
20746	Sun Dial - Magic Potion	rock	0nljowHoRXperxjZQ3kgYN
20747	Talking Heads - New Feeling	rock	2pmytOddxLVaASHQqTH9LO
20748	Talking Heads - Slippery People	rock	2WDvW3o8WeGN4v4cpsYVhT
20749	The Birthday Party - The Friend Catcher	rock	3oMVrpPGemmsp2hhbMf2gn
20750	The Brett Rosenberg Problem - Destroyer	rock	
20751	The Clash - London Calling	rock	5jzma6gCzYtKB1DbEwFZKH
20752	The Cure - The Hanging Garden	rock	6mbZmbZ8wr5DA2CAB3q1GW
20753	The Damned - Suicide (Live)	rock	5g9mbij0GwGbKCagsQm6zD
20754	The Dictators - California Sun	rock	03MUISfcQrSn82Fu2XAu4s
20755	The Dictators - Search And Destroy	rock	6M9hO0vCcNQEzSKfbT9b50
20756	The Easys - Baby Gives Me Bad Luck	rock	1o4UMArRRtnszueV5DE1ah
20757	The Folk Implosion - Natural One (Original Mix)	rock	
20758	The Glands - Straight Down	rock	0dT97ZJvTVqW5Xxk0p4mDV
20759	The Living End - Wake Up	rock	3LrmESrQvVrPWmz8hjbIee
20760	The Loved  - Winter Comes And Goes	rock	
20761	The Mark Inside - Carousel	rock	4l9lfC0HjADT3iKZ2CzuHB
20762	The Minutemen - I Felt Like A Gringo	rock	6k2rZoSohrURxfo4YtzI6f
20763	The Misfits - Static Age	rock	0mWwoJf3MLLZtnHH1VlxPM
20764	The Mission UK - Love Me To Death	rock	2NVRwOZZlRTFHAivJKR6bl
20765	The Psychedelic Furs - Forever Now	rock	24dyM0M9Dn91tZZccXK3ig
20766	The Psychedelic Furs - Only You And I	rock	6IAy7MG5nK32kr4hyrwnh2
20767	The Ramones - Blitzkrieg Bop	rock	4KcH1ZRV2W1q7Flq0QqC76
20768	The Ramones - Swallow My Pride	rock	5uXbg1fuF0LmBI0KKRb2xQ
20769	The Replacements - Johnny's Gonna Die	rock	7AlRgds0n7XJi66ELDcGnJ
20770	The Salvation Army - She Turns To Flowers	rock	
20771	The Stranglers - London Lady (Live)	rock	5IVjgUOPBrHvCn1IomLm8I
20772	The Stranglers - Spectre Of Love	rock	2kIj9uGDfsyaKKCFqKvWpp
20773	The Wildlife - Electric Slide	rock	0ROlbBpDGTpSGAZndjNqvU
20774	Tones On Tail - Go! (Club Mix)	rock	6jUtVy8AXICRmH85U3QjQU
20775	Ultravox - Blue Light	rock	5sglkWpMArxwEhYjNYYzmn
20776	We are wolves - I Wrote Your Name On My Kite	rock	6jfLkhdEHPpHNfX1PZhAcv
20777	Wipers - Just A Dream Away	rock	3Lprgc6ny0akMah5ffYmXA
20778	XTC - The Rhythm (Live)	rock	
20779	999 - Takeover	rock	
20780	Berlin - Scream	rock	465iujPva2JoIzWFEYc9n8
20781	Big Country - In A Big Country	rock	1tAFvq63jO3n9WaDCZPJNh
20782	Billy Idol - Dancing With Myself	rock	7fJnj6rso7N95oztvsxrWD
20783	Black Flag - Nervous Breakdown	rock	3NoOwvxhI2yMYknxqnFUVx
20784	Blondie - Heart Of Glass	rock	0a4agFmqHXxcZl1nho1BxM
20785	Crowded House - Don't Dream It's Over (Live)	rock	1FZtsuE9vemVXwLOnLtePG
20786	Cyndi Lauper - She Bop	rock	2FAL6hxj5Qxuj0kWOkEOsF
20787	David Bowie - Ashes To Ashes	rock	37CRPk0L5ZpfPeePEPwE0t
20788	Dead Kennedys - Let's Lynch The Landlord	rock	0WFI6O0j9BDwrHtZrScbj5
20789	Depeche Mode - Enjoy The Silence	rock	1YwNlWLf8auhazSQUDQLFU
20790	Echo & The Bunnymen - Lips Like Sugar	rock	3Oa8vnNXStoOHLbJwwMEDP
20791	Elvis Costello - Clubland	rock	65k2SDI7UCQg6bjHdPIGdp
20792	Elvis Costello - God's Comic	rock	6WXUMtg7SJ4ZR6iGnLlCwy
20793	Elvis Costello - Kinder Murder	rock	1Nkk5VymFPFtPBcMiLbHKr
20794	Elvis Costello - You Little Fool	rock	7ljajsdFTaRVN7EUCE6ODY
20795	Flatfoot 56 - Brotherhood	rock	6tejD68KtoqOqi0CBBcWL0
20796	Generation X - Rock On	rock	6YTztPGN7LtuDolViNi7gi
20797	Generation X - Your Generation	rock	2ukXzdNTJ6nhcpLFdETrrQ
20798	Joe Jackson - Baby Stick Around	rock	4zYyMtUvusvCr9NRcM3u3i
20799	Lemonheads - It's A Shame About Ray	rock	0ccE7u6mHbB1LaSc1ZIQWm
20800	Marky Ramone - Blitzkrieg Bop	rock	0DmYJNDcvlqvrJ83nzWMK3
20801	Men At Work - Who Can It Be Now?	rock	5rfJ2Bq2PEL8yBjZLzouEu
20802	New Order - Regret	rock	4krcPPRnxOQrHjv7wQdvsl
20803	No Doubt - Simple Kind Of Life	rock	3CY7wjLc1CaAIrp9buEWhG
20804	Orchestral Manoeuvres In The Dark - If You Leave	rock	05oFyvdztPdpwSwpoclD4c
20805	Pat Benatar - Heartbreaker	rock	22ML0MuFKfw16WejbxsLOy
20806	Pat Benatar - We Belong	rock	665Jxlgi1HamPKbW1vwzx4
20807	Patty Smyth - Goodbye To You	rock	3VoBZSg9JsSyEv6e8vUViA
20808	Paul Weller - All Around The World	rock	
20809	Paul Weller - News Of The World	rock	
20810	Paul Weller - The Modern World	rock	
20811	Pixies - Monkey Gone To Heaven (Live)	rock	
20812	Queen - Under Pressure	rock	11IzgLRXV7Cgek3tEgGgjw
20813	R.E.M. - Get Up	rock	4XFYYi6pd05OhYkkDiEmZv
20814	R.E.M. - Pop Song 89	rock	0f7lwf8ahLohUsaMW8GZIO
20815	Romantics - Talking In Your Sleep	rock	7fRvtXvJMpGfTLdF0M09a1
20816	Sex Pistols - EMI	rock	6FAF8l0j91yX6SwkQNhrm7
20817	Sex Pistols - New York	rock	1sRWDB2Db5mZVealHeNYJt
20818	Sex Pistols - Pretty Vacant	rock	2mKj8Em0GLFu8I78yM1CfU
20819	Sex Pistols - Problems	rock	4AqfCW0jMeByTMZdoqHlH4
20820	Spoon - I Turn My Camera On	rock	1zyQWymDQATRbkpWbYvU20
20821	Squeeze - Black Coffee In Bed	rock	0k3RvOEfQaf5PWMJRq3Jah
20822	Squeeze - Funny How It Goes	rock	6tlLpN7OSjeoY6nYfN5uC4
20823	Squeeze - Someone Else's Heart	rock	1KcjWpoH4csZvBhnWauYxa
20824	Stiff Little Fingers - No More Of That	rock	3D2ODs5BnP4frEqtcma9aN
20825	Talking Heads - Cities	rock	4jSSPIBpwdh1KpAYqZTJbC
20826	Talking Heads - I'm Not In Love	rock	5ZucD65BUKIsCEweLdABSk
20827	Talking Heads - Once In A Lifetime	rock	38Ngied9rBORlAbLYNCl4k
20828	The B-52's - Debbie	rock	3J9Gh7ZxizqKeytIaSyW6X
20829	The Buzzcocks - Love You More (Live)	rock	0biE378hg3ot5umnxuWY2Q
20830	The Cars - My Best Friends Girl	rock	1SRkKyJ2JjMZgyDWC30zKv
20831	The Clash - Police On My Back	rock	3lILuFinx7CFaYXJ6FWz54
20832	The Clash - Train In Vain	rock	6ITuEsxEy2qPhqMowdDAeI
20833	The Cure - Boys Don't Cry	rock	4dneV7C1yDt9UtyxrQY375
20834	The Cure - Grinding Halt	rock	6liM7f1QwsPfwS1BkpMQ1M
20835	The Cure - Primary	rock	6nm0hSPGUOJGSBcLeDlgFT
20836	The Damned - I Think I'm Wonderful	rock	7IEPBpnBhOWk848wf3O4wR
20837	The Dukes Of Stratosphear - Vanishing Girl	rock	2y4B2qgihN59rMsJKKbdP2
20838	The English Beat - Best Friend	rock	6zjlZmCWcqHICebpkljMmL
20839	The English Beat - Mirror In The Bathroom	rock	3LUhdkixxrrqv3nfNfkINe
20840	The English Beat - Two Swords	rock	2x4fN2A3kLeULdHskyKL9V
20841	The Fall - Victoria	rock	7IZhGuH9p2w3Bwpgajolkf
20842	The Go-Go's - We Got The Beat	rock	5kz9GDBTX846OXwqWoyKzF
20843	The Human League - (Keep Feeling) Fascination	rock	0ZfZaT7NByalxa6bct5G67
20844	The Jam - Absolute Beginners	rock	5u7cMsgFixxV8Ty9Up7ZeY
20845	The Jam - Don't Tell Them You're Sane	rock	0RkWyqti8vO5bZqUQ0k7s9
20846	The Jam - Man In The Corner Shop	rock	27hC7EAWLVpl7m8CbUO3Q3
20847	The Joneses - Cut That Trash	rock	
20848	The Kinks - You Really Got Me (Live)	rock	0JQuwvPum9mcIx9yOTq8K9
20849	The Knack - My Sharona	rock	1HOMkjp0nHMaTnfAkslCQj
20850	The Misfits - 1,000,000 Years B.C.	rock	
20851	The Misfits - Night Of The Living Dead	rock	0x6o7Iv40llGIDdrlFAkAW
20852	The Misfits - Skulls	rock	7nd62J2uSd1oaE8ixzvVef
20853	The Misfits - Who Killed Marilyn	rock	2cD2RAlsQ34M0IMbcQObMp
20854	The Police - King Of Pain	rock	1V15l05snHYHYVxerjMFGo
20855	The Police - Spirits In The Material World	rock	4frelkLhC4ATqJH9VGJztu
20856	The Pretenders - 2000 Miles	rock	5qRMxE0ogjiD68GeAbNj0c
20857	The Pretenders - Everyday Is Like Sunday	rock	7qrlIbtaV3WyMmZ4eZlrpv
20858	The Pretenders - Who's Who	rock	4JgFkw2ZZJ4E4imTzls3KS
20859	The Psychedelic Furs - Pretty In Pink	rock	1K1TFdBh7NrDyKiwiJEmsy
20860	The Ramones - Daytime Dilemma (Dangers Of Love)	rock	2t1TSEtT4YyCWtnsx6pnub
20861	The Ramones - Do You Wanna Dance?	rock	0zEswgpayNg0tlsr2L0q7P
20862	The Ramones - Sheena Is A Punk Rocker	rock	61MZN0yyMWSEwrLPUUGfgJ
20863	The Smiths - Panic (Live)	rock	2GzuN3lReGbfYoKMAyZ9vt
20864	The Undertones - You've Got My Number (Why Don't You Use It?)	rock	5af2mG7oSTPPR4yWlL6ePs
20865	The Velvet Underground - Some Kinda Love	rock	55oL1lKtQyv7PO9tJBrgAy
20866	Tom Tom Club - Genius Of Love	rock	6UBQONiLH8kNmmB8UrV2Ef
20867	Tommy Tutone - 867-5309?Jenny	rock	6iX1f3r7oUJnMbGgQ2gx1j
20868	U2 - Beautiful Day	rock	1VuBmEauSZywQVtqbxNqka
20869	U2 - Sunday Bloody Sunday (Live)	rock	3Dm4bpRoGKlmfd98Qp7cVK
20870	U2 - With Or Without You	rock	6ADSaE87h8Y3lccZlBJdXH
20871	X - Los Angeles	rock	2LyHAsMcpW0Dm17rWYa79p
20872	XTC - Chalkhills And Children	rock	0hXpJ731NvkR4hdTcnKAoY
20873	XTC - Roads Girdle The Globe	rock	33BrbTNaKetenya8gALcvK
20874	AFI - The Days Of The Phoenix	rock	7oSQG8KgYbrcR2kgwUD9SU
20875	Bad Company - Deal With The Preacher	rock	0WlT5aDpGFdldXrSc5fVSc
20876	Cheap Trick - He's A Whore	rock	3FTK6lNkjUXM7mRpkrqlp0
20877	Chelsea - Sliding Down A Stream	rock	74d8vTSz8KZCiYjrGIEnzg
20878	Dag Nasty - What Now?	rock	74LCmTsjUGN6bLb1Ojqjhm
20879	David Bowie - Rebel Rebel	rock	2EC9IJj7g0mN1Q5VrZkiYY
20880	Dead Kennedys - Holiday In Cambodia	rock	2OuNnwnNQyWrF47pthWxNb
20881	Descendents - Suburban Home	rock	35PI5Hsq17h723EbyyDFsi
20882	Dwarves - Better Be Women	rock	52PBnl9FLMsWlD3nAvfCaG
20883	Fugazi - Merchandise	rock	4EzSNfZlTBL5dYILPTFkb4
20884	Fugazi - Polish	rock	0r6tXobNp0br0VxAGqJJFc
